code,pred_date,pred_return
000001.SZ,2025-12-30,1.9685654478962533e-05
000002.SZ,2025-12-30,0.0017586138565093279
000004.SZ,2025-12-30,-0.007388036698102951
000006.SZ,2025-12-30,0.012659839354455471
000007.SZ,2025-12-30,-0.0023286191280931234
000008.SZ,2025-12-30,-0.003893424291163683
000009.SZ,2025-12-30,0.004347105976194143
000010.SZ,2025-12-30,0.004907113499939442
000011.SZ,2025-12-30,-0.0004937112680636346
000012.SZ,2025-12-30,0.0036244774237275124
000014.SZ,2025-12-30,0.0005596476257778704
000016.SZ,2025-12-30,0.0031784099992364645
000017.SZ,2025-12-30,-0.005197370424866676
000019.SZ,2025-12-30,0.002422502962872386
000020.SZ,2025-12-30,0.00687998253852129
000021.SZ,2025-12-30,-0.004365692846477032
000025.SZ,2025-12-30,0.007288939785212278
000026.SZ,2025-12-30,0.001971282297745347
000027.SZ,2025-12-30,0.003309789812192321
000028.SZ,2025-12-30,0.0017958168173208833
000029.SZ,2025-12-30,-0.014984660781919956
000030.SZ,2025-12-30,-7.23011908121407e-05
000031.SZ,2025-12-30,0.006925079505890608
000032.SZ,2025-12-30,-0.0008826169068925083
000034.SZ,2025-12-30,0.005497681442648172
000035.SZ,2025-12-30,-0.0038232398219406605
000036.SZ,2025-12-30,0.013015072792768478
000037.SZ,2025-12-30,0.006247835699468851
000039.SZ,2025-12-30,-0.00037966115633025765
000042.SZ,2025-12-30,0.0038092145696282387
000045.SZ,2025-12-30,0.0018403882859274745
000048.SZ,2025-12-30,0.0036615824792534113
000049.SZ,2025-12-30,0.007568766362965107
000050.SZ,2025-12-30,0.0008935488876886666
000055.SZ,2025-12-30,0.004587961360812187
000056.SZ,2025-12-30,0.02078116498887539
000058.SZ,2025-12-30,-0.0018121320754289627
000059.SZ,2025-12-30,0.00012866809265688062
000060.SZ,2025-12-30,-0.0016720211133360863
000061.SZ,2025-12-30,-0.009282330982387066
000062.SZ,2025-12-30,0.0038218542467802763
000063.SZ,2025-12-30,-0.0014304786454886198
000065.SZ,2025-12-30,0.003806834574788809
000066.SZ,2025-12-30,0.0024810638278722763
000068.SZ,2025-12-30,-0.001555182971060276
000069.SZ,2025-12-30,0.0030202469788491726
000070.SZ,2025-12-30,-0.02841031737625599
000078.SZ,2025-12-30,0.011530428193509579
000088.SZ,2025-12-30,0.0014606844633817673
000089.SZ,2025-12-30,0.002758316695690155
000090.SZ,2025-12-30,0.0038919104263186455
000096.SZ,2025-12-30,0.0020770898554474115
000099.SZ,2025-12-30,-0.0019259396940469742
000100.SZ,2025-12-30,0.0023549459874629974
000151.SZ,2025-12-30,-0.003186087589710951
000153.SZ,2025-12-30,0.0015202059876173735
000155.SZ,2025-12-30,0.0026459095533937216
000156.SZ,2025-12-30,0.00230991467833519
000157.SZ,2025-12-30,-0.0031128935515880585
000158.SZ,2025-12-30,0.0032189078629016876
000159.SZ,2025-12-30,-0.0004544637049548328
000166.SZ,2025-12-30,-0.002344331704080105
000300.SH,2025-12-30,-0.0007717115222476423
000301.SZ,2025-12-30,0.0002861792454496026
000333.SZ,2025-12-30,0.0025396975688636303
000338.SZ,2025-12-30,-0.0007995219784788787
000400.SZ,2025-12-30,-0.011377302929759026
000401.SZ,2025-12-30,0.0006704047555103898
000402.SZ,2025-12-30,0.0014371745055541396
000403.SZ,2025-12-30,-0.0022045897785574198
000404.SZ,2025-12-30,0.005600218661129475
000407.SZ,2025-12-30,0.009308353997766972
000408.SZ,2025-12-30,-0.01302430685609579
000409.SZ,2025-12-30,0.0024680490605533123
000410.SZ,2025-12-30,0.0012503189500421286
000411.SZ,2025-12-30,0.005926866549998522
000415.SZ,2025-12-30,0.006637951824814081
000417.SZ,2025-12-30,-0.0025238909292966127
000419.SZ,2025-12-30,0.007490013260394335
000420.SZ,2025-12-30,0.004126737359911203
000421.SZ,2025-12-30,-0.005895917769521475
000422.SZ,2025-12-30,-0.009187786839902401
000423.SZ,2025-12-30,0.001715368707664311
000425.SZ,2025-12-30,0.0005250979447737336
000426.SZ,2025-12-30,-0.014645460061728954
000428.SZ,2025-12-30,0.006687934510409832
000429.SZ,2025-12-30,0.0009192800498567522
000430.SZ,2025-12-30,-0.01070940401405096
000488.SZ,2025-12-30,0.0027059072162956
