code,pred_date,pred_return
000966.SZ,2025-12-30,-0.0015836625825613737
000967.SZ,2025-12-30,-0.007716041058301926
000968.SZ,2025-12-30,-0.004165224730968475
000969.SZ,2025-12-30,-0.011612756177783012
000970.SZ,2025-12-30,-0.017767520621418953
000972.SZ,2025-12-30,-0.0162239708006382
000973.SZ,2025-12-30,0.001542036421597004
000975.SZ,2025-12-30,-0.02258281037211418
000977.SZ,2025-12-30,-0.029717132449150085
000978.SZ,2025-12-30,-0.0033467444591224194
000980.SZ,2025-12-30,-0.03515694662928581
000981.SZ,2025-12-30,-0.05073130130767822
000983.SZ,2025-12-30,-0.0026846081018447876
000985.SZ,2025-12-30,-0.015402390621602535
000987.SZ,2025-12-30,-0.010746574029326439
000988.SZ,2025-12-30,-0.02919095568358898
000989.SZ,2025-12-30,-0.0024894753005355597
000990.SZ,2025-12-30,-0.005171457305550575
000993.SZ,2025-12-30,-0.012045267969369888
000995.SZ,2025-12-30,-0.008964193053543568
000997.SZ,2025-12-30,-0.01544616837054491
000998.SZ,2025-12-30,-0.0036455909721553326
000999.SZ,2025-12-30,-0.0011051665060222149
001696.SZ,2025-12-30,-0.013538737781345844
001872.SZ,2025-12-30,-0.00040208076825365424
001896.SZ,2025-12-30,-0.003256100695580244
001914.SZ,2025-12-30,-0.008216120302677155
001965.SZ,2025-12-30,-0.0039779325015842915
001979.SZ,2025-12-30,-0.008061191998422146
002001.SZ,2025-12-30,-0.005433931481093168
002003.SZ,2025-12-30,-0.00429060822352767
002004.SZ,2025-12-30,-0.004133905749768019
002005.SZ,2025-12-30,-0.004143337719142437
002006.SZ,2025-12-30,-0.02909323014318943
002007.SZ,2025-12-30,-0.002353046555072069
002008.SZ,2025-12-30,-0.024567680433392525
002009.SZ,2025-12-30,-0.027616919949650764
002010.SZ,2025-12-30,-0.008325603790581226
002011.SZ,2025-12-30,-0.010808190330862999
002012.SZ,2025-12-30,-0.014774548821151257
002014.SZ,2025-12-30,-0.0037975353188812733
002015.SZ,2025-12-30,-0.01169322244822979
002016.SZ,2025-12-30,-0.002793042454868555
002017.SZ,2025-12-30,-0.02894561178982258
002019.SZ,2025-12-30,-0.004807801451534033
002020.SZ,2025-12-30,-0.014407067559659481
002021.SZ,2025-12-30,-0.011308734305202961
002022.SZ,2025-12-30,-0.0026494781486690044
002023.SZ,2025-12-30,-0.012453287839889526
002024.SZ,2025-12-30,-0.008063160814344883
002025.SZ,2025-12-30,-0.020787745714187622
002026.SZ,2025-12-30,-0.02210475318133831
002027.SZ,2025-12-30,-0.00943795032799244
002028.SZ,2025-12-30,-0.023006733506917953
002029.SZ,2025-12-30,-0.01610776036977768
002030.SZ,2025-12-30,-0.003135323990136385
002031.SZ,2025-12-30,-0.019859256222844124
002032.SZ,2025-12-30,-0.005060144700109959
002033.SZ,2025-12-30,-0.002371815498918295
002034.SZ,2025-12-30,-0.0024554110132157803
002035.SZ,2025-12-30,-0.005262300837785006
002036.SZ,2025-12-30,-0.012266491539776325
002037.SZ,2025-12-30,-0.005806910339742899
002038.SZ,2025-12-30,-0.005828390829265118
002039.SZ,2025-12-30,-0.007653631269931793
002040.SZ,2025-12-30,-0.023661606013774872
002041.SZ,2025-12-30,-0.007161690853536129
002042.SZ,2025-12-30,-0.011856955476105213
002043.SZ,2025-12-30,-0.0028888843953609467
002044.SZ,2025-12-30,-0.005253732204437256
002045.SZ,2025-12-30,-0.018765894696116447
002046.SZ,2025-12-30,-0.029142389073967934
002047.SZ,2025-12-30,-0.00310136703774333
002048.SZ,2025-12-30,-0.025634989142417908
002050.SZ,2025-12-30,-0.035423122346401215
002051.SZ,2025-12-30,-0.007046045735478401
002052.SZ,2025-12-30,-0.017299029976129532
002053.SZ,2025-12-30,-0.0242965929210186
002054.SZ,2025-12-30,-0.006485502235591412
002055.SZ,2025-12-30,-0.011487412266433239
002056.SZ,2025-12-30,-0.008081851527094841
002057.SZ,2025-12-30,-0.011166832409799099
002058.SZ,2025-12-30,-0.015727628022432327
002059.SZ,2025-12-30,-0.02276288904249668
002060.SZ,2025-12-30,-0.015387282706797123
002061.SZ,2025-12-30,-0.003359381575137377
002062.SZ,2025-12-30,-0.026688337326049805
002063.SZ,2025-12-30,-0.0030100103467702866
002064.SZ,2025-12-30,-0.015316546894609928
002065.SZ,2025-12-30,-0.014286180958151817
002066.SZ,2025-12-30,-0.019059687852859497
002067.SZ,2025-12-30,-0.008982368744909763
002068.SZ,2025-12-30,-0.0179094560444355
002069.SZ,2025-12-30,-0.01772865280508995
002072.SZ,2025-12-30,-0.008917096070945263
002073.SZ,2025-12-30,-0.005127789918333292
002074.SZ,2025-12-30,-0.024100465700030327
002075.SZ,2025-12-30,-0.01130877248942852
002076.SZ,2025-12-30,-0.010953874327242374
002077.SZ,2025-12-30,-0.026225309818983078
002078.SZ,2025-12-30,-0.008729874156415462
002079.SZ,2025-12-30,-0.007792473770678043
002080.SZ,2025-12-30,-0.03127220273017883
002081.SZ,2025-12-30,-0.013956179842352867
002082.SZ,2025-12-30,-0.029749883338809013
002083.SZ,2025-12-30,-0.02867923118174076
002084.SZ,2025-12-30,-0.030828626826405525
002085.SZ,2025-12-30,-0.01249358244240284
002086.SZ,2025-12-30,-0.020834261551499367
002088.SZ,2025-12-30,-0.004813041538000107
002090.SZ,2025-12-30,-0.011335824616253376
002091.SZ,2025-12-30,-0.005064019002020359
002092.SZ,2025-12-30,-0.01068089809268713
002093.SZ,2025-12-30,-0.0178862065076828
002094.SZ,2025-12-30,-0.011234489269554615
002095.SZ,2025-12-30,-0.0039520589634776115
002096.SZ,2025-12-30,-0.005174393765628338
002097.SZ,2025-12-30,-0.017126578837633133
002098.SZ,2025-12-30,-0.021412324160337448
002099.SZ,2025-12-30,-0.0049016233533620834
002100.SZ,2025-12-30,-0.016736119985580444
002101.SZ,2025-12-30,-0.002401907928287983
002102.SZ,2025-12-30,-0.00657455250620842
002103.SZ,2025-12-30,-0.005207650363445282
002104.SZ,2025-12-30,-0.028553662821650505
002105.SZ,2025-12-30,-0.017536675557494164
002106.SZ,2025-12-30,-0.00829346850514412
002107.SZ,2025-12-30,-0.008703823201358318
002108.SZ,2025-12-30,-0.006385482382029295
002109.SZ,2025-12-30,-0.006192884873598814
002110.SZ,2025-12-30,-0.006615178659558296
002111.SZ,2025-12-30,-0.005972074810415506
002112.SZ,2025-12-30,-0.01300166267901659
002114.SZ,2025-12-30,-0.023722466081380844
002115.SZ,2025-12-30,-0.021945396438241005
002116.SZ,2025-12-30,-0.005798605736345053
002117.SZ,2025-12-30,-0.006566094234585762
002119.SZ,2025-12-30,-0.006755114533007145
002120.SZ,2025-12-30,-0.00361383194103837
002121.SZ,2025-12-30,-0.015578516758978367
002122.SZ,2025-12-30,-0.021749386563897133
002123.SZ,2025-12-30,-0.011735661886632442
002124.SZ,2025-12-30,-0.006769274361431599
002125.SZ,2025-12-30,-0.009785009548068047
002126.SZ,2025-12-30,-0.02650540880858898
002127.SZ,2025-12-30,-0.0076389070600271225
002128.SZ,2025-12-30,-0.007191939279437065
002129.SZ,2025-12-30,-0.0018291461747139692
002130.SZ,2025-12-30,-0.020218366757035255
002131.SZ,2025-12-30,-0.027971457690000534
002132.SZ,2025-12-30,-0.01416168175637722
002133.SZ,2025-12-30,-0.012680144980549812
002134.SZ,2025-12-30,-0.004854933824390173
002135.SZ,2025-12-30,-0.0012691912706941366
002136.SZ,2025-12-30,-0.010893570259213448
002137.SZ,2025-12-30,-0.011070899665355682
002138.SZ,2025-12-30,-0.017759248614311218
002139.SZ,2025-12-30,-0.01325044222176075
002140.SZ,2025-12-30,-0.004900405649095774
002141.SZ,2025-12-30,-0.01977713033556938
002142.SZ,2025-12-30,-0.0018012484069913626
002144.SZ,2025-12-30,-0.0030755754560232162
002145.SZ,2025-12-30,-0.014722990803420544
002146.SZ,2025-12-30,-0.006858787499368191
002148.SZ,2025-12-30,-0.004866545554250479
002149.SZ,2025-12-30,-0.025921186432242393
002150.SZ,2025-12-30,-0.010064584203064442
002151.SZ,2025-12-30,-0.017378292977809906
002152.SZ,2025-12-30,-0.012104126624763012
002153.SZ,2025-12-30,-0.025861836969852448
002154.SZ,2025-12-30,-0.00944662094116211
002155.SZ,2025-12-30,-0.029961086809635162
002156.SZ,2025-12-30,-0.019445162266492844
002157.SZ,2025-12-30,-0.011353401467204094
002158.SZ,2025-12-30,-0.02346099726855755
002159.SZ,2025-12-30,-0.004256899002939463
002160.SZ,2025-12-30,-0.02331656962633133
002161.SZ,2025-12-30,-0.006276801228523254
002162.SZ,2025-12-30,-0.003661532886326313
002163.SZ,2025-12-30,-0.030286112800240517
002164.SZ,2025-12-30,-0.015312016941606998
002165.SZ,2025-12-30,-0.007060570642352104
002166.SZ,2025-12-30,-0.017615143209695816
002167.SZ,2025-12-30,-0.014741889201104641
002168.SZ,2025-12-30,-0.024049410596489906
