code,pred_date,pred_return
000638.SZ,2025-12-30,0.0019407696090638638
000639.SZ,2025-12-30,0.0056061092764139175
000650.SZ,2025-12-30,-0.00044635316589847207
000651.SZ,2025-12-30,-0.00021576619474217296
000652.SZ,2025-12-30,-0.002680302131921053
000655.SZ,2025-12-30,0.00508684478700161
000656.SZ,2025-12-30,0.0016900601331144571
000657.SZ,2025-12-30,0.0032879719510674477
000659.SZ,2025-12-30,0.007800992112606764
000661.SZ,2025-12-30,-0.001878754235804081
000663.SZ,2025-12-30,0.011861918494105339
000665.SZ,2025-12-30,-0.0004288114723749459
000668.SZ,2025-12-30,-0.0012819867115467787
000669.SZ,2025-12-30,-0.0004520939546637237
000670.SZ,2025-12-30,-0.004896100144833326
000672.SZ,2025-12-30,0.00013151747407391667
000676.SZ,2025-12-30,-0.005660364869982004
000677.SZ,2025-12-30,-0.0005345645477063954
000678.SZ,2025-12-30,-0.002776069100946188
000679.SZ,2025-12-30,-0.00033344299299642444
000680.SZ,2025-12-30,-0.001552884466946125
000681.SZ,2025-12-30,-0.011549492366611958
000682.SZ,2025-12-30,-0.002864199224859476
000683.SZ,2025-12-30,0.00250261346809566
000685.SZ,2025-12-30,0.001038712915033102
000686.SZ,2025-12-30,-0.0021894678939133883
000688.SZ,2025-12-30,0.010088087059557438
000690.SZ,2025-12-30,-0.0009116923320107162
000692.SZ,2025-12-30,0.0036500112619251013
000695.SZ,2025-12-30,-0.004506092984229326
000697.SZ,2025-12-30,-0.00041446712566539645
000698.SZ,2025-12-30,0.0007125779520720243
000700.SZ,2025-12-30,-0.001661133486777544
000701.SZ,2025-12-30,0.005752845201641321
000702.SZ,2025-12-30,0.001997607760131359
000703.SZ,2025-12-30,0.007374239154160023
000705.SZ,2025-12-30,0.0008862744434736669
000707.SZ,2025-12-30,0.0022068931721150875
000708.SZ,2025-12-30,0.0011724071810021996
000709.SZ,2025-12-30,5.508219692273997e-05
000710.SZ,2025-12-30,-0.0035943062976002693
000711.SZ,2025-12-30,-0.0008631625096313655
000712.SZ,2025-12-30,-0.003698299638926983
000713.SZ,2025-12-30,0.00107337546069175
000715.SZ,2025-12-30,0.002934814663603902
000716.SZ,2025-12-30,-0.0006164188380353153
000717.SZ,2025-12-30,0.0010305981850251555
000718.SZ,2025-12-30,-0.0020952653139829636
000719.SZ,2025-12-30,0.001959574408829212
000720.SZ,2025-12-30,0.004411466885358095
000721.SZ,2025-12-30,0.0037495943251997232
000722.SZ,2025-12-30,-0.0019875133875757456
000723.SZ,2025-12-30,-0.0030125644989311695
000725.SZ,2025-12-30,-0.000582722423132509
000726.SZ,2025-12-30,0.0009079427691176534
000727.SZ,2025-12-30,-0.0012015602551400661
000728.SZ,2025-12-30,-0.0030647781677544117
000729.SZ,2025-12-30,0.000268016301561147
000731.SZ,2025-12-30,-0.0004999621887691319
000733.SZ,2025-12-30,-0.0005094286170788109
000735.SZ,2025-12-30,0.012119731865823269
000736.SZ,2025-12-30,-0.002398829907178879
000737.SZ,2025-12-30,-0.0037153558805584908
000738.SZ,2025-12-30,0.00015746644930914044
000739.SZ,2025-12-30,0.0014267454389482737
000750.SZ,2025-12-30,-0.004530039150267839
000751.SZ,2025-12-30,-0.0013215926010161638
000752.SZ,2025-12-30,-0.003466004505753517
000753.SZ,2025-12-30,0.015881946310400963
000755.SZ,2025-12-30,-0.00117745460011065
000756.SZ,2025-12-30,0.001498091616667807
000757.SZ,2025-12-30,0.004147463012486696
000758.SZ,2025-12-30,-0.0010085620451718569
000759.SZ,2025-12-30,0.00347110815346241
000761.SZ,2025-12-30,0.0006310335011221468
000762.SZ,2025-12-30,-0.0006020413129590452
000766.SZ,2025-12-30,-0.0007101573864929378
000767.SZ,2025-12-30,-0.00042450305772945285
000768.SZ,2025-12-30,-0.0014865335542708635
000776.SZ,2025-12-30,-0.0035294578410685062
000777.SZ,2025-12-30,0.0005181374726817012
000778.SZ,2025-12-30,0.0015906342305243015
000779.SZ,2025-12-30,-0.0006559414905495942
000782.SZ,2025-12-30,0.0028714011423289776
000783.SZ,2025-12-30,-0.0025599433574825525
000785.SZ,2025-12-30,-0.0030618789605796337
000786.SZ,2025-12-30,0.0011108871549367905
000788.SZ,2025-12-30,0.0009745525312609971
000789.SZ,2025-12-30,0.00027448561741039157
000790.SZ,2025-12-30,0.008287344127893448
000791.SZ,2025-12-30,0.00032615818781778216
000792.SZ,2025-12-30,0.00018370122415944934
000793.SZ,2025-12-30,0.0011271291878074408
000795.SZ,2025-12-30,-0.0004500736831687391
000796.SZ,2025-12-30,-0.0009535904391668737
000797.SZ,2025-12-30,0.021473444998264313
000798.SZ,2025-12-30,0.004652389790862799
000799.SZ,2025-12-30,-0.0021783607080578804
000800.SZ,2025-12-30,-0.0005299184122122824
000801.SZ,2025-12-30,0.005418584682047367
000802.SZ,2025-12-30,-0.0030286977998912334
000803.SZ,2025-12-30,0.007927295751869678
000807.SZ,2025-12-30,0.003776703728362918
000809.SZ,2025-12-30,0.004481795709580183
000810.SZ,2025-12-30,-0.002608816372230649
000811.SZ,2025-12-30,0.0030918866395950317
000812.SZ,2025-12-30,0.00493862759321928
000813.SZ,2025-12-30,0.0002679480821825564
000815.SZ,2025-12-30,-0.0017527933232486248
000816.SZ,2025-12-30,0.009654989466071129
000818.SZ,2025-12-30,-0.0017610224895179272
000819.SZ,2025-12-30,0.003348049707710743
000820.SZ,2025-12-30,0.00774903129786253
000821.SZ,2025-12-30,0.006308732554316521
000822.SZ,2025-12-30,0.001031520077958703
000823.SZ,2025-12-30,-0.0028752819634974003
000825.SZ,2025-12-30,0.0015499169239774346
000826.SZ,2025-12-30,0.001804583822377026
000828.SZ,2025-12-30,-0.0007737085106782615
000829.SZ,2025-12-30,0.0036537060514092445
000830.SZ,2025-12-30,0.005530572962015867
000831.SZ,2025-12-30,-0.0032312553375959396
000833.SZ,2025-12-30,0.0047185686416924
000837.SZ,2025-12-30,-0.003866173792630434
000838.SZ,2025-12-30,0.004617771133780479
000839.SZ,2025-12-30,0.0008209659717977047
000848.SZ,2025-12-30,0.001556231640279293
000850.SZ,2025-12-30,-0.0009269890724681318
000852.SZ,2025-12-30,0.0035287414211779833
000856.SZ,2025-12-30,0.002262725029140711
000858.SZ,2025-12-30,-0.0005155716207809746
000859.SZ,2025-12-30,0.002488228492438793
000860.SZ,2025-12-30,-0.0006376809324137866
000862.SZ,2025-12-30,0.0019962983205914497
000863.SZ,2025-12-30,0.011376278474926949
000868.SZ,2025-12-30,-0.0009056468843482435
000869.SZ,2025-12-30,-0.00025357335107401013
000875.SZ,2025-12-30,-0.002378964563831687
000876.SZ,2025-12-30,-0.0012640131171792746
000877.SZ,2025-12-30,-0.0023010678123682737
000878.SZ,2025-12-30,-0.0017776824533939362
000880.SZ,2025-12-30,-0.005891203414648771
000881.SZ,2025-12-30,0.0036421064287424088
000882.SZ,2025-12-30,0.0028722258284687996
000883.SZ,2025-12-30,-0.00031868001678958535
000885.SZ,2025-12-30,-4.175311551080085e-05
000886.SZ,2025-12-30,-0.0014511130284518003
000887.SZ,2025-12-30,-0.004130284767597914
000888.SZ,2025-12-30,0.000572834862396121
000889.SZ,2025-12-30,0.006212680600583553
000890.SZ,2025-12-30,-0.0036354437470436096
000892.SZ,2025-12-30,0.004664040170609951
000893.SZ,2025-12-30,0.003308251965790987
000895.SZ,2025-12-30,0.00045750633580610156
000897.SZ,2025-12-30,0.002729239873588085
000898.SZ,2025-12-30,6.887031486257911e-05
000899.SZ,2025-12-30,0.00021837587701156735
000900.SZ,2025-12-30,4.126509520574473e-05
000901.SZ,2025-12-30,0.0060768136754632
000902.SZ,2025-12-30,0.002092306036502123
000903.SH,2025-12-30,-0.0011019755620509386
000903.SZ,2025-12-30,-0.0007371000829152763
000905.SH,2025-12-30,-0.0005788541748188436
000905.SZ,2025-12-30,0.019292207434773445
000906.SZ,2025-12-30,-0.00042901054257526994
000908.SZ,2025-12-30,0.018744666129350662
000909.SZ,2025-12-30,0.0013882635394111276
000910.SZ,2025-12-30,0.00012677040649577975
000911.SZ,2025-12-30,-0.0003918647416867316
000912.SZ,2025-12-30,0.004921702202409506
000913.SZ,2025-12-30,-0.004136998672038317
000915.SZ,2025-12-30,0.00338561087846756
000917.SZ,2025-12-30,0.006058673374354839
000919.SZ,2025-12-30,0.0023641902953386307
000920.SZ,2025-12-30,0.00011032103793695569
000921.SZ,2025-12-30,0.001122396788559854
000922.SZ,2025-12-30,0.00025103770894929767
000923.SZ,2025-12-30,0.00025077088503167033
000925.SZ,2025-12-30,0.0011307001113891602
000926.SZ,2025-12-30,0.0011465662391856313
000927.SZ,2025-12-30,-0.0005788815324194729
000928.SZ,2025-12-30,-7.981079397723079e-05
000929.SZ,2025-12-30,0.0006368121830746531
000930.SZ,2025-12-30,-0.00040044711204245687
000931.SZ,2025-12-30,0.00046649802243337035
000932.SZ,2025-12-30,-0.0008077476522885263
000933.SZ,2025-12-30,-0.0016356904525309801
000935.SZ,2025-12-30,0.0028182296082377434
000936.SZ,2025-12-30,-0.0002026336151175201
000937.SZ,2025-12-30,-0.0011345555540174246
000938.SZ,2025-12-30,-0.003555550239980221
000948.SZ,2025-12-30,-0.0013303081505000591
000949.SZ,2025-12-30,0.005803478881716728
000950.SZ,2025-12-30,0.0001318184076808393
000951.SZ,2025-12-30,-0.000570647360291332
000952.SZ,2025-12-30,0.003763791173696518
000953.SZ,2025-12-30,0.003416144521906972
000955.SZ,2025-12-30,0.0022437707521021366
000957.SZ,2025-12-30,-0.0005991383804939687
000958.SZ,2025-12-30,0.0033469609916210175
000959.SZ,2025-12-30,0.0014883785042911768
000960.SZ,2025-12-30,0.0007533891475759447
000962.SZ,2025-12-30,0.010163288563489914
000963.SZ,2025-12-30,0.0006687261047773063
000965.SZ,2025-12-30,0.002348928013816476
000966.SZ,2025-12-30,0.00034142419463023543
000967.SZ,2025-12-30,0.0010769899236038327
000968.SZ,2025-12-30,-0.0011488241143524647
000969.SZ,2025-12-30,0.006410537287592888
000970.SZ,2025-12-30,0.0029607422184199095
000972.SZ,2025-12-30,0.0014982884749770164
000973.SZ,2025-12-30,0.003515348769724369
000975.SZ,2025-12-30,-0.00290715042501688
000977.SZ,2025-12-30,-0.00489234970882535
000978.SZ,2025-12-30,0.0024260070640593767
000980.SZ,2025-12-30,-0.0001744452747516334
000981.SZ,2025-12-30,-0.0062989844009280205
000983.SZ,2025-12-30,-0.0016790754161775112
000985.SZ,2025-12-30,0.006832090672105551
000987.SZ,2025-12-30,-0.002524028532207012
000988.SZ,2025-12-30,-0.0012066117487847805
000989.SZ,2025-12-30,-0.0008946747402660549
000990.SZ,2025-12-30,0.002458740957081318
000993.SZ,2025-12-30,0.00687649380415678
000995.SZ,2025-12-30,-0.0017996062524616718
000997.SZ,2025-12-30,-0.0025856937281787395
000998.SZ,2025-12-30,0.0004659061669372022
000999.SZ,2025-12-30,0.0013465645024552941
001696.SZ,2025-12-30,-0.001684290124103427
001872.SZ,2025-12-30,-0.0007406616932712495
001896.SZ,2025-12-30,-0.000858830928336829
001914.SZ,2025-12-30,-0.0006364707951433957
001965.SZ,2025-12-30,-0.0002273112186230719
001979.SZ,2025-12-30,-0.003116352017968893
002001.SZ,2025-12-30,0.003143726149573922
002003.SZ,2025-12-30,0.0010747850174084306
002004.SZ,2025-12-30,0.0029377592727541924
002005.SZ,2025-12-30,0.001813227660022676
002006.SZ,2025-12-30,-0.0007538191857747734
002007.SZ,2025-12-30,0.0008893947233445942
002008.SZ,2025-12-30,-0.004096444230526686
002009.SZ,2025-12-30,-0.003853411879390478
002010.SZ,2025-12-30,-0.00033803266705945134
002011.SZ,2025-12-30,-0.0017282601911574602
002012.SZ,2025-12-30,0.003735340666025877
002014.SZ,2025-12-30,0.00021372298942878842
002015.SZ,2025-12-30,-0.0023509575985372066
002016.SZ,2025-12-30,0.0003502143663354218
002017.SZ,2025-12-30,-0.0006892129895277321
002019.SZ,2025-12-30,-1.3547311027650721e-05
002020.SZ,2025-12-30,0.002115295035764575
002021.SZ,2025-12-30,0.004575679544359446
002022.SZ,2025-12-30,0.0007792558753862977
002023.SZ,2025-12-30,0.002724390709772706
002024.SZ,2025-12-30,-0.0006323424750007689
002025.SZ,2025-12-30,-0.0013595186173915863
002026.SZ,2025-12-30,0.0008199689327739179
002027.SZ,2025-12-30,-0.0009891954250633717
002028.SZ,2025-12-30,0.003535168245434761
002029.SZ,2025-12-30,0.01264774240553379
002030.SZ,2025-12-30,0.00011646823259070516
002031.SZ,2025-12-30,-0.0020964399445801973
002032.SZ,2025-12-30,-0.0008724000654183328
002033.SZ,2025-12-30,0.0028606264386326075
002034.SZ,2025-12-30,-0.0005338600021786988
002035.SZ,2025-12-30,-0.00016562192467972636
002036.SZ,2025-12-30,-0.004098319448530674
002037.SZ,2025-12-30,0.0011957756942138076
002038.SZ,2025-12-30,0.0030539778526872396
002039.SZ,2025-12-30,0.00012001692084595561
002040.SZ,2025-12-30,-0.003220559097826481
002041.SZ,2025-12-30,0.002312510507181287
002042.SZ,2025-12-30,-0.0037269871681928635
002043.SZ,2025-12-30,0.0013197838561609387
002044.SZ,2025-12-30,-0.003318382892757654
002045.SZ,2025-12-30,-0.0061343396082520485
002046.SZ,2025-12-30,0.011098495684564114
002047.SZ,2025-12-30,0.002693785587325692
002048.SZ,2025-12-30,-0.005423348862677813
002050.SZ,2025-12-30,-0.0009163987706415355
002051.SZ,2025-12-30,0.0006121679907664657
002052.SZ,2025-12-30,0.003014099085703492
002053.SZ,2025-12-30,-0.0035152784548699856
002054.SZ,2025-12-30,0.0007045097881928086
002055.SZ,2025-12-30,-0.0012355600483715534
002056.SZ,2025-12-30,-0.0013177413493394852
002057.SZ,2025-12-30,0.0031997528858482838
002058.SZ,2025-12-30,0.001330579980276525
002059.SZ,2025-12-30,-0.0003013162058778107
002060.SZ,2025-12-30,-0.0005150443757884204
002061.SZ,2025-12-30,-0.0013550689909607172
002062.SZ,2025-12-30,0.0033290046267211437
002063.SZ,2025-12-30,-0.0020160016138106585
002064.SZ,2025-12-30,0.005059567280113697
002065.SZ,2025-12-30,-0.003406970761716366
002066.SZ,2025-12-30,0.003885798854753375
002067.SZ,2025-12-30,-0.003270474262535572
002068.SZ,2025-12-30,-0.00035663327435031533
002069.SZ,2025-12-30,-0.002782648429274559
002072.SZ,2025-12-30,-1.4976658349041827e-05
002073.SZ,2025-12-30,-0.000825571536552161
002074.SZ,2025-12-30,-0.0017035196069628
002075.SZ,2025-12-30,-0.002320926170796156
002076.SZ,2025-12-30,0.0019452862907201052
002077.SZ,2025-12-30,-0.0041934289038181305
002078.SZ,2025-12-30,0.00444094929844141
002079.SZ,2025-12-30,-0.0008410682785324752
002080.SZ,2025-12-30,5.606590639217757e-05
002081.SZ,2025-12-30,-0.0028357147239148617
002082.SZ,2025-12-30,-0.0033316942863166332
002083.SZ,2025-12-30,0.008104908280074596
002084.SZ,2025-12-30,-0.004472915083169937
002085.SZ,2025-12-30,-0.002307464135810733
002086.SZ,2025-12-30,-0.004519212990999222
002088.SZ,2025-12-30,-0.0023465256672352552
002090.SZ,2025-12-30,0.0025709434412419796
002091.SZ,2025-12-30,0.006969439331442118
002092.SZ,2025-12-30,0.0010082920780405402
002093.SZ,2025-12-30,0.0037679392844438553
002094.SZ,2025-12-30,-0.003024609759449959
002095.SZ,2025-12-30,-0.0009219988132826984
002096.SZ,2025-12-30,0.0012437613913789392
002097.SZ,2025-12-30,-0.002573329024016857
002098.SZ,2025-12-30,0.002927303547039628
002099.SZ,2025-12-30,0.003211282193660736
002100.SZ,2025-12-30,0.002793338615447283
002101.SZ,2025-12-30,-0.0014199446886777878
002102.SZ,2025-12-30,0.00048686243826523423
002103.SZ,2025-12-30,-0.0024179161991924047
002104.SZ,2025-12-30,-0.002645969158038497
002105.SZ,2025-12-30,-0.0009921893943101168
002106.SZ,2025-12-30,-0.0001499916543252766
002107.SZ,2025-12-30,-0.001699968008324504
002108.SZ,2025-12-30,0.006547327619045973
002109.SZ,2025-12-30,0.0018072405364364386
002110.SZ,2025-12-30,0.003205667482689023
002111.SZ,2025-12-30,0.0002298162435181439
002112.SZ,2025-12-30,-0.0011720012407749891
002114.SZ,2025-12-30,-0.005354986991733313
002115.SZ,2025-12-30,-0.00037967326352372766
002116.SZ,2025-12-30,-0.0020332778804004192
002117.SZ,2025-12-30,0.0023995127994567156
002119.SZ,2025-12-30,0.0021915349643677473
002120.SZ,2025-12-30,-7.343193283304572e-05
002121.SZ,2025-12-30,-0.0015123141929507256
002122.SZ,2025-12-30,-0.003921791445463896
002123.SZ,2025-12-30,0.0005411942838691175
002124.SZ,2025-12-30,0.0012127641821280122
002125.SZ,2025-12-30,0.003221226157620549
002126.SZ,2025-12-30,-0.009408452548086643
002127.SZ,2025-12-30,-4.199945033178665e-05
002128.SZ,2025-12-30,-3.2319283491233364e-05
002129.SZ,2025-12-30,0.0006093067931942642
002130.SZ,2025-12-30,0.0013539835345000029
002131.SZ,2025-12-30,-0.005330213811248541
002132.SZ,2025-12-30,0.004164166748523712
002133.SZ,2025-12-30,-0.00021374638890847564
002134.SZ,2025-12-30,-0.0001319182920269668
002135.SZ,2025-12-30,0.0021979473531246185
002136.SZ,2025-12-30,0.01113976538181305
002137.SZ,2025-12-30,-0.00038588320603594184
002138.SZ,2025-12-30,-0.003503742627799511
002139.SZ,2025-12-30,-0.0021801104303449392
002140.SZ,2025-12-30,0.004834448453038931
002141.SZ,2025-12-30,0.005998530890792608
002142.SZ,2025-12-30,5.908222738071345e-05
002144.SZ,2025-12-30,0.0025455786380916834
002145.SZ,2025-12-30,-0.0017756202723830938
002146.SZ,2025-12-30,0.0009594473522156477
002148.SZ,2025-12-30,-0.0009376915986649692
002149.SZ,2025-12-30,0.014236141927540302
002150.SZ,2025-12-30,-0.0031275111250579357
002151.SZ,2025-12-30,-0.0008334519225172698
002152.SZ,2025-12-30,-0.0016947032418102026
002153.SZ,2025-12-30,-0.005499832332134247
002154.SZ,2025-12-30,-0.002511140424758196
002155.SZ,2025-12-30,-0.009179976768791676
002156.SZ,2025-12-30,-0.007459549233317375
002157.SZ,2025-12-30,0.0030343779362738132
002158.SZ,2025-12-30,-0.003885960206389427
002159.SZ,2025-12-30,0.0026788346003741026
002160.SZ,2025-12-30,-0.0041335211135447025
002161.SZ,2025-12-30,-0.0018679476343095303
002162.SZ,2025-12-30,0.0032975380308926105
002163.SZ,2025-12-30,0.0013724359450861812
002164.SZ,2025-12-30,0.010552594438195229
002165.SZ,2025-12-30,0.0017125718295574188
002166.SZ,2025-12-30,-0.006160044111311436
002167.SZ,2025-12-30,0.003012960311025381
002168.SZ,2025-12-30,-0.0055906749330461025
002169.SZ,2025-12-30,0.003659789450466633
