size,models,num_windows,mean_test_cumulative_return_pct,std_test_cumulative_return_pct,min_test_cumulative_return_pct,max_test_cumulative_return_pct,mean_test_annualized_return_pct,mean_test_max_drawdown_pct,mean_test_sharpe,mean_test_win_rate_pct,mean_test_profit_factor
5,"FiLM,FreTS,TimeMixer,WPMixer,iTransformer",22,-7.714043431104727,37.50660268029812,-60.40840652215618,89.69773178232346,85.23180983970062,34.877175631752046,1.083453536382754,46.94898903645904,0.977008517504074
3,"FreTS,TimeMixer,WPMixer",22,-7.717201714834427,50.20178472342441,-72.25570114254027,115.06820138154723,189.8092293102476,40.29654999246235,1.9498903418528208,45.88026870318409,0.93964281037887
3,"DLinear,PatchTST,iTransformer",22,-7.79331074834073,29.21460303090795,-45.617209537458145,101.84323032445732,46.59285902024292,37.9240192582351,0.30489655018196676,47.38806541210779,0.9245337049095501
3,"LightTS,WPMixer,iTransformer",22,-7.907231863495317,73.82134452617802,-64.87895675088366,297.97257423190604,1223.8482464146384,44.20263758137733,9.700279849221033,45.97900796572703,0.9132144648528313
6,"DLinear,FiLM,FreTS,PatchTST,TimeMixer,WPMixer",22,-8.038344632821326,29.147526140554252,-50.74189706700681,44.60180529215273,21.96775243879371,35.767063277065446,0.2551562988722942,46.17922577745242,0.944958593429375
5,"DLinear,FiLM,FreTS,LightTS,iTransformer",22,-8.09935113433917,54.29924362858682,-69.98811915029827,199.6910449789525,377.85936652140697,38.338188978251374,3.8228310546799404,46.55615542220502,0.944714829866641
5,"DLinear,PatchTST,TimeMixer,WPMixer,iTransformer",22,-8.154838092018885,36.80636773033898,-56.12422697594275,77.86330869388448,70.82272978757727,38.510203885960586,0.9920706392648981,47.1327901921401,0.9625170120755158
8,"DLinear,FiLM,FreTS,LightTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-8.169533460050287,35.251636380130385,-66.64024660737435,80.47983657205174,50.74355519937192,34.68881934487963,0.7807191057805934,47.14583620925421,0.974449808161589
4,"DLinear,FreTS,PatchTST,iTransformer",22,-8.183609718551365,33.41881601028336,-59.036613075217495,63.063776410081076,44.24237368910259,36.713074971136024,0.611746654477282,47.346330737535865,0.953427181892852
5,"DLinear,FiLM,FreTS,TimeMixer,iTransformer",22,-8.197423635468247,36.228734733170846,-74.41537488880907,81.99028474409576,62.26085724203829,37.56300413976312,0.7239936767664524,46.113223310845505,0.9280365685756315
3,"LightTS,TimeMixer,iTransformer",22,-8.417149063599332,53.052774783814876,-62.43637112521097,173.6091762586216,311.12291984152193,38.91854913473887,3.715280214931836,47.95267463455503,0.950160479831234
2,"DLinear,WPMixer",22,-8.421781444684447,48.81141081693078,-59.72942186562553,157.85446066401823,222.6086509461628,40.219452149342615,1.6635944792987247,45.69336029493217,0.8858085269877815
5,"DLinear,FiLM,LightTS,WPMixer,iTransformer",22,-8.51653166282885,58.27387332530122,-79.57655150368726,189.030637696427,377.43214287531754,42.742631316885394,3.676773063082425,46.11497100550612,0.9224061966166616
5,"DLinear,FiLM,PatchTST,WPMixer,iTransformer",22,-8.548868320795796,55.77684773402859,-78.73089096431256,184.43191984329818,340.6355859526184,40.93855351603847,3.0503727214436585,45.37584152061585,0.9085268053213763
6,"DLinear,FiLM,FreTS,PatchTST,WPMixer,iTransformer",22,-8.560914745894626,44.19500704873796,-72.63287613256071,120.99709276539772,142.6441840550983,37.72619334732493,1.2418537081483476,45.72595477263703,0.9080749949552921
3,"DLinear,FreTS,WPMixer",22,-8.72567758211607,41.03505759005347,-57.66866566011871,111.99878909328436,111.27573885500911,38.160392340803,0.9316766481516615,46.52527963667283,0.9099683115441088
3,"DLinear,PatchTST,TimeMixer",22,-8.727522548532406,41.086543288469024,-61.60389836420729,75.64848650989863,83.47982740853728,38.49997098097611,0.9543178040967935,46.14344128642573,0.9329858798475201
5,"FiLM,FreTS,LightTS,WPMixer,iTransformer",22,-8.993172361548423,37.55398152220078,-76.0389770421385,55.28305039490184,44.64758892433523,39.10189264443141,0.45085498083297354,47.013356658397264,0.9295257130815515
5,"DLinear,FreTS,LightTS,PatchTST,TimeMixer",22,-9.053483434483008,32.41628842490907,-64.26649883479031,67.47173628229672,34.44081310989618,37.96173101277552,0.25589969388394224,46.04998051776733,0.9123325948293256
4,"DLinear,FiLM,LightTS,PatchTST",22,-9.143598707493462,43.018812069718784,-68.58791978564133,132.5150707055465,130.80235489537907,41.08432694884069,1.2087395597619965,46.58548831293783,0.9036753970277129
4,"DLinear,FiLM,LightTS,iTransformer",22,-9.465005531564044,55.300340836285784,-70.92958724553843,167.65705185555885,293.7301659951257,41.507319678717664,3.0879467541258525,46.26943471003962,0.9272109080613508
3,"DLinear,WPMixer,iTransformer",22,-9.487890370262157,48.37088033437182,-71.37145509549885,174.98370867016018,252.59360254580122,40.022366034280914,2.2657172566999,45.37062502500439,0.9260227432853937
5,"DLinear,FiLM,PatchTST,TimeMixer,WPMixer",22,-9.675689370122603,42.17889908587978,-60.5408959657433,119.81498994896873,111.32300377228302,40.51378528569136,1.203698477045859,46.265997263807485,0.916284033517518
4,"FiLM,FreTS,TimeMixer,iTransformer",22,-9.706549544577342,34.83566006458069,-61.61813468363351,85.5894708337656,62.755187336767136,37.334258475173414,0.7244780015497839,46.30876489046054,0.938171237212013
6,"DLinear,FiLM,PatchTST,TimeMixer,WPMixer,iTransformer",22,-9.712493463960998,40.922855722286656,-64.37238290777695,72.22719299272875,78.8740733717659,40.511442737286664,0.8639857468091197,46.94794435790198,0.9354705606234929
3,"FiLM,FreTS,WPMixer",22,-10.028315737671356,49.076674792276684,-74.62352469500793,125.38762000175714,180.42263550672055,42.62263207320213,2.042326808821448,46.09776722390248,0.9318086824022175
4,"DLinear,TimeMixer,WPMixer,iTransformer",22,-10.251773342177025,41.92748569706468,-52.30367851615615,118.69952642781776,115.35450693660337,39.567438142836345,1.2610911477868298,46.79522353900026,0.9224707273519482
7,"DLinear,FiLM,LightTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-10.448265582329732,41.39496591640106,-66.05205280559998,82.32633731575669,80.60304350210723,41.19823752714007,0.8425279626276789,46.232195913524556,0.9247755757862464
7,"DLinear,FiLM,FreTS,LightTS,TimeMixer,WPMixer,iTransformer",22,-10.630093392471105,45.44330131085566,-73.61747319921231,121.11429052264839,149.9444750822506,38.65674003360107,1.3317533445823662,45.75366355552227,0.8921634207211546
5,"DLinear,FiLM,FreTS,PatchTST,TimeMixer",22,-10.726008616363421,32.58790254057194,-56.059608279721914,79.64610810515752,33.35788922024463,38.60777832418574,0.40433759695056354,46.295800268320384,0.919799417960667
2,"FreTS,LightTS",22,-10.732079601554272,41.94561285815101,-60.48890403871757,113.59677389379688,100.24097591312558,39.07993720397562,0.6889880646993318,47.11618442186323,0.875951832469228
6,"DLinear,FiLM,FreTS,PatchTST,TimeMixer,iTransformer",22,-10.761825181558384,33.04894859902338,-72.66321973840726,81.00379683010722,33.66364852788252,36.93198870582543,0.3655258184216395,46.21153180412251,0.9088414172059006
4,"FiLM,TimeMixer,WPMixer,iTransformer",22,-10.789849178189098,46.4010678290607,-65.7861671651498,131.94288071037948,173.72640959440145,39.912522382680805,1.4067601264295027,46.66127337228995,0.8977795570137896
5,"DLinear,FiLM,FreTS,PatchTST,iTransformer",22,-10.796407998158626,40.963814764751156,-73.14601640149355,118.2949895679031,96.03397489123749,37.185613508101746,0.7600907530176461,45.417829053327104,0.8908827889479481
1,TimeMixer,22,-10.831004856099169,74.3242882880485,-60.822729144837076,268.3610414706448,1020.8793134995277,46.09382565772216,7.269839380063434,46.838772682457325,0.820354574077043
4,"LightTS,PatchTST,TimeMixer,iTransformer",22,-11.167305986560008,56.42104993492527,-69.1311152963934,207.05958394221904,412.2087759143848,41.20622356080802,4.155378012035012,46.77895932127453,0.905330889303208
5,"DLinear,FiLM,FreTS,WPMixer,iTransformer",22,-11.285254290204,33.570522191757746,-66.17176498676324,66.7056612449874,27.89243396520802,38.19436663549337,0.20796603865428961,46.529640976092345,0.9014216935103889
3,"FreTS,PatchTST,WPMixer",22,-11.289908371895562,49.94187859636766,-55.36729009073014,144.61346939147035,205.59726615154776,42.09653635506784,2.1118731794954164,47.26838323012651,0.89861166738293
5,"FiLM,FreTS,LightTS,PatchTST,iTransformer",22,-11.383481356310757,35.222196902521254,-58.792488202416514,81.35005196658159,52.54660163049361,39.14781248579333,0.5357722075882755,47.28877353004998,0.9188091565688624
3,"FiLM,TimeMixer,iTransformer",22,-11.388927980021785,43.007944158322246,-65.51470787600378,105.3719503582426,130.15452424338855,40.586326945885034,1.744416998400293,47.66079215922432,0.9237774121788095
4,"DLinear,FiLM,PatchTST,WPMixer",22,-11.401390730074478,31.843115522257694,-54.33060201437464,46.08574417261048,17.973103117924676,40.98104560333522,0.15284183292174724,45.55411922924093,0.9015632837649797
3,"DLinear,FiLM,PatchTST",22,-11.40339110987258,43.079166243415614,-56.18801931385501,142.40689101515244,143.54807156865056,41.31720440535579,1.5886320233943982,44.956753839231574,0.8917422643188473
4,"DLinear,LightTS,PatchTST,WPMixer",22,-11.437004960289771,36.07756067449217,-70.40349862160794,75.84351369245189,37.605734917694356,41.755053422978975,0.2132564454446748,47.153108476136325,0.884818121014576
7,"DLinear,FiLM,FreTS,LightTS,PatchTST,TimeMixer,WPMixer",22,-11.5773057560928,29.718867429766913,-70.13355155357515,68.17794105748914,11.337518871908031,36.8831629983099,0.047298635327053695,45.087238303597616,0.8860905591337521
4,"FreTS,LightTS,TimeMixer,iTransformer",22,-11.728568235823774,44.71822569638013,-58.53939934397005,140.87386362382915,165.20770609541037,38.51667859439443,1.961997264348778,47.607342409752896,0.932734132358819
4,"FreTS,LightTS,PatchTST,iTransformer",22,-11.742787185853336,47.65200518415181,-62.71938739734729,176.5916689676353,246.06406892433796,40.75235904573696,1.6750738019219886,46.87400977859966,0.8618843821625934
3,"LightTS,PatchTST,WPMixer",22,-11.915345687999407,31.40278068242045,-61.887228268222906,70.54052250974576,19.714775044575276,39.30368218093552,0.15143341094049279,46.50049060865104,0.8952338450853152
2,"LightTS,TimeMixer",22,-12.000439889828789,35.81840996029193,-55.99578140174414,108.2865271292742,59.41718256054036,38.40604774963037,0.37065727284910127,44.866305149294085,0.8603894544521967
3,"FiLM,WPMixer,iTransformer",22,-12.109720037681198,36.09477062895241,-79.0666554734614,53.311399295970354,26.905779918315265,40.71079792645337,0.2756103591604973,46.447038312752426,0.9091602593472558
3,"FreTS,LightTS,WPMixer",22,-12.469220352595794,36.84942191993955,-61.128229867647754,101.59794952000266,59.01159308227409,39.4004277457828,0.6082057926941682,47.96562161523115,0.8915519051738493
5,"FreTS,LightTS,TimeMixer,WPMixer,iTransformer",22,-12.565320259395174,45.30099400652132,-63.157403112939726,161.02220961964005,189.64896113899476,39.68209153689674,2.0297569340568473,47.03917384440951,0.9009580765956596
4,"FiLM,FreTS,TimeMixer,WPMixer",22,-12.64493085785735,53.51592647235233,-70.16616827441648,146.03678522284193,267.3757745149148,41.94321183477889,3.3599103236048915,45.541160215322556,0.9184404051046826
4,"DLinear,FreTS,LightTS,WPMixer",22,-12.677975783021179,37.79476491125525,-55.66534356357046,105.10528095115328,71.54699677557915,37.38299147902922,0.638749206447851,46.78844571220047,0.8860738958985306
4,"FiLM,FreTS,PatchTST,WPMixer",22,-12.760258188205245,38.61708009682675,-65.81374265183432,88.7123551659527,50.05212361994214,41.75112559681381,0.41883714870988964,45.01187407855081,0.8889765161504439
5,"DLinear,FreTS,LightTS,TimeMixer,WPMixer",22,-12.80469282260243,27.16756402229698,-53.39844530273237,54.522087808450806,-1.354876882257581,37.897003531856164,-0.15467028189144963,44.908168766552215,0.8813068184390626
2,"WPMixer,iTransformer",22,-12.885033847610215,46.07161314177107,-70.54565992246454,104.4267802703839,122.17054412465535,43.339079205007124,0.9818818521254056,46.800103705090585,0.8814670083291859
4,"FiLM,LightTS,PatchTST,iTransformer",22,-12.940800471267426,52.17747071707498,-63.17417995112543,158.50978344912286,237.71527379135966,41.8333386026563,2.4306798960276743,46.76495340194239,0.9278355969192162
6,"DLinear,FiLM,FreTS,LightTS,TimeMixer,iTransformer",22,-12.972932573866995,46.324488107778755,-72.02192555925863,114.94277888941072,134.9524545824615,40.16813215232108,1.4976553491521798,45.34249246872578,0.893696984851302
3,"FiLM,LightTS,iTransformer",22,-12.995947986367959,52.87130318784773,-76.66003057173693,123.79778599332836,231.41577462888398,44.272624953597905,3.0110722753805175,45.530684651870324,0.9330364130034912
3,"FiLM,FreTS,PatchTST",22,-13.064033374792333,44.34428615427207,-67.42383168643762,131.35262981535365,134.67491400552916,41.24820503788535,1.3050248336372186,46.49957689530385,0.9073784376829305
4,"DLinear,FiLM,PatchTST,iTransformer",22,-13.159927113636565,51.73892833507433,-74.74569669937856,182.41055853291647,279.8453251996884,40.056314356110626,2.402785853191165,45.3048672362795,0.8723204245873499
3,"DLinear,FreTS,LightTS",22,-13.161660254172654,32.52948528939229,-61.455338176215726,57.57225887765163,13.74588734284804,40.70789970645999,0.08174203679192375,48.10578789240467,0.8776202713458736
4,"FiLM,FreTS,PatchTST,TimeMixer",22,-13.259716600669753,46.04267638947473,-63.35852604731147,127.75187014174986,161.78336252629515,42.16727534484394,2.158514640125935,45.453286606150044,0.9325525133316163
3,"LightTS,PatchTST,TimeMixer",22,-13.323288088478979,36.92282339833766,-73.08523774705367,71.80242953688877,34.4016443072507,39.50541005871752,0.2530022107724411,44.63671581722064,0.8514626415354428
1,DLinear,22,-13.438113452038271,34.74272033040005,-78.89088506170519,45.01464606681967,19.889977602961025,42.55578108056209,0.29270731797087646,45.908927825180825,0.9130687970116521
5,"DLinear,FiLM,LightTS,PatchTST,WPMixer",22,-13.551622914737466,35.918942484253684,-69.58059181742033,93.43876730369301,40.48855316685713,42.247984493643614,0.19952607508209227,45.85804532192936,0.8470583761180784
4,"FiLM,LightTS,PatchTST,WPMixer",22,-13.634530641872066,36.52655777303255,-76.50976481666731,55.108257962613315,29.64863583354166,43.481487742361054,0.2266287593913807,46.37649907853928,0.8638991589702724
6,"DLinear,LightTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-13.762123506774664,36.67109358575328,-61.861741782007776,89.836480502386,42.527273156473775,39.00303969386318,0.5017978251787804,45.46964312319195,0.899225140727103
3,"DLinear,LightTS,PatchTST",22,-13.801227154526934,39.162800865729885,-65.67451108028462,92.3948897791331,52.50062505984825,39.872247695906225,0.5070856556188468,46.780387921346,0.8942421678821549
6,"DLinear,FiLM,FreTS,LightTS,TimeMixer,WPMixer",22,-13.932482433885781,38.111837928812804,-74.7804006416853,77.5980549507348,41.50415773579666,41.166375651700065,0.42188014982985805,44.82796392426226,0.8763967460701557
2,"DLinear,FreTS",22,-14.050250741250853,37.861504991481524,-76.32349540234551,63.89682595974628,44.86590163460533,41.39145983556666,0.46672427779580156,44.99495681188635,0.8650023549368308
4,"DLinear,FiLM,TimeMixer,iTransformer",22,-14.171668708148951,42.74812002568641,-74.76042480030783,116.18364783950486,99.27569661871408,39.131015232474084,1.18612029875063,46.2970375112974,0.8981908692430012
5,"DLinear,FiLM,PatchTST,TimeMixer,iTransformer",22,-14.186084369557058,37.819877415860596,-71.6957299351816,83.8503083531738,44.98094280728507,39.95064580266743,0.5377503768382719,46.43590187061803,0.9139253252986769
3,"DLinear,FiLM,FreTS",22,-14.212043036518937,35.68144392091654,-59.1723116272046,87.88387813829375,46.53686503095967,37.18605666111398,0.9151353895625897,46.654413422279625,0.9243904636694623
5,"FiLM,FreTS,LightTS,PatchTST,WPMixer",22,-14.26155047773873,30.452761851014966,-54.57937021045362,51.237540295973005,3.4233530057466863,39.842702058236576,-0.0662684217500659,47.21761728900618,0.8771356779686165
7,"DLinear,FiLM,FreTS,LightTS,PatchTST,WPMixer,iTransformer",22,-14.288236839254454,43.41040835810409,-83.16634796062607,87.71621961181498,79.81157844769912,39.54666180216798,1.0089184662673214,45.632445385518565,0.8978183695996573
4,"DLinear,FiLM,FreTS,PatchTST",22,-14.32106392304779,27.241351877847876,-54.881969837086416,76.27975101826671,1.9216392189259672,40.133489152653304,-0.1094263974311357,45.36781964809588,0.8835806599554676
6,"DLinear,FiLM,LightTS,PatchTST,TimeMixer,iTransformer",22,-14.416197936758488,35.31611412577158,-72.92006607986711,44.989938464235955,16.698392194602274,40.37060310490445,0.18659810961108916,46.547191546614776,0.884590676592497
